,ID,IG,VD,VG,Curve,Name,Sample,number,absID,absIG
642,9.03E-06,3.55E-11,3.3,3,output RollOut,Jun-46,6,46,9.03E-06,3.55E-11
643,9.01E-06,-2.32E-12,3.4,3,output RollOut,Jun-46,6,46,9.01E-06,2.32E-12
644,8.98E-06,-1.31E-12,3.5,3,output RollOut,Jun-46,6,46,8.98E-06,1.31E-12
645,8.96E-06,-4.86E-11,3.6,3,output RollOut,Jun-46,6,46,8.96E-06,4.86E-11
646,8.94E-06,-3.73E-11,3.7,3,output RollOut,Jun-46,6,46,8.94E-06,3.73E-11
647,8.92E-06,7.50E-13,3.8,3,output RollOut,Jun-46,6,46,8.92E-06,7.50E-13
648,8.91E-06,9.20E-13,3.9,3,output RollOut,Jun-46,6,46,8.91E-06,9.20E-13
649,8.89E-06,4.86E-11,4,3,output RollOut,Jun-46,6,46,8.89E-06,4.86E-11
650,8.88E-06,2.90E-11,4.1,3,output RollOut,Jun-46,6,46,8.88E-06,2.90E-11
651,8.87E-06,-2.81E-12,4.2,3,output RollOut,Jun-46,6,46,8.87E-06,2.81E-12
652,8.86E-06,-2.53E-12,4.3,3,output RollOut,Jun-46,6,46,8.86E-06,2.53E-12
653,8.84E-06,-5.56E-11,4.4,3,output RollOut,Jun-46,6,46,8.84E-06,5.56E-11
654,8.83E-06,-2.63E-11,4.5,3,output RollOut,Jun-46,6,46,8.83E-06,2.63E-11
655,8.82E-06,-1.29E-12,4.6,3,output RollOut,Jun-46,6,46,8.82E-06,1.29E-12
656,8.81E-06,-1.50E-13,4.7,3,output RollOut,Jun-46,6,46,8.81E-06,1.50E-13
657,8.80E-06,5.09E-11,4.8,3,output RollOut,Jun-46,6,46,8.80E-06,5.09E-11
658,8.80E-06,1.86E-11,4.9,3,output RollOut,Jun-46,6,46,8.80E-06,1.86E-11
659,8.79E-06,-4.15E-12,5,3,output RollOut,Jun-46,6,46,8.79E-06,4.15E-12
