,ID,IG,VD,VG,Curve,Name,Sample,number,absID,absIG
964,1.27E-07,-1.07E-12,5,1.5,Out,Jun-13,6,13,1.27E-07,1.07E-12
965,-4.96E-10,-1.76E-11,0,2,Out,Jun-13,6,13,4.96E-10,1.76E-11
966,5.13E-07,3.85E-12,0.1,2,Out,Jun-13,6,13,5.13E-07,3.85E-12
967,8.34E-07,2.37E-11,0.2,2,Out,Jun-13,6,13,8.34E-07,2.37E-11
968,9.67E-07,5.31E-11,0.3,2,Out,Jun-13,6,13,9.67E-07,5.31E-11
969,9.89E-07,4.60E-11,0.4,2,Out,Jun-13,6,13,9.89E-07,4.60E-11
970,9.82E-07,1.09E-11,0.5,2,Out,Jun-13,6,13,9.82E-07,1.09E-11
971,9.67E-07,-1.05E-12,0.6,2,Out,Jun-13,6,13,9.67E-07,1.05E-12
972,9.51E-07,2.10E-13,0.7,2,Out,Jun-13,6,13,9.51E-07,2.10E-13
973,9.35E-07,-1.66E-12,0.8,2,Out,Jun-13,6,13,9.35E-07,1.66E-12
974,9.22E-07,-1.86E-11,0.9,2,Out,Jun-13,6,13,9.22E-07,1.86E-11
975,9.10E-07,-5.39E-11,1,2,Out,Jun-13,6,13,9.10E-07,5.39E-11
976,9.00E-07,-4.83E-11,1.1,2,Out,Jun-13,6,13,9.00E-07,4.83E-11
977,8.90E-07,-1.83E-11,1.2,2,Out,Jun-13,6,13,8.90E-07,1.83E-11
978,8.84E-07,1.35E-12,1.3,2,Out,Jun-13,6,13,8.84E-07,1.35E-12
979,8.75E-07,2.70E-13,1.4,2,Out,Jun-13,6,13,8.75E-07,2.70E-13
980,8.68E-07,1.70E-12,1.5,2,Out,Jun-13,6,13,8.68E-07,1.70E-12
981,8.63E-07,1.35E-11,1.6,2,Out,Jun-13,6,13,8.63E-07,1.35E-11
982,8.57E-07,4.74E-11,1.7,2,Out,Jun-13,6,13,8.57E-07,4.74E-11
983,8.52E-07,4.97E-11,1.8,2,Out,Jun-13,6,13,8.52E-07,4.97E-11
984,8.48E-07,2.17E-11,1.9,2,Out,Jun-13,6,13,8.48E-07,2.17E-11
985,8.45E-07,6.10E-13,2,2,Out,Jun-13,6,13,8.45E-07,6.10E-13
986,8.39E-07,-1.44E-12,2.1,2,Out,Jun-13,6,13,8.39E-07,1.44E-12
987,8.35E-07,-2.70E-12,2.2,2,Out,Jun-13,6,13,8.35E-07,2.70E-12
988,8.33E-07,-1.18E-11,2.3,2,Out,Jun-13,6,13,8.33E-07,1.18E-11
989,8.29E-07,-4.83E-11,2.4,2,Out,Jun-13,6,13,8.29E-07,4.83E-11
990,8.27E-07,-5.03E-11,2.5,2,Out,Jun-13,6,13,8.27E-07,5.03E-11
991,8.23E-07,-2.45E-11,2.6,2,Out,Jun-13,6,13,8.23E-07,2.45E-11
992,8.20E-07,-1.09E-12,2.7,2,Out,Jun-13,6,13,8.20E-07,1.09E-12
993,8.18E-07,3.80E-13,2.8,2,Out,Jun-13,6,13,8.18E-07,3.80E-13
994,8.17E-07,8.80E-13,2.9,2,Out,Jun-13,6,13,8.17E-07,8.80E-13
995,8.14E-07,5.21E-12,3,2,Out,Jun-13,6,13,8.14E-07,5.21E-12
996,8.14E-07,4.18E-11,3.1,2,Out,Jun-13,6,13,8.14E-07,4.18E-11
997,8.12E-07,5.13E-11,3.2,2,Out,Jun-13,6,13,8.12E-07,5.13E-11
998,8.10E-07,2.80E-11,3.3,2,Out,Jun-13,6,13,8.10E-07,2.80E-11
999,8.09E-07,1.77E-12,3.4,2,Out,Jun-13,6,13,8.09E-07,1.77E-12
1000,8.07E-07,-2.72E-12,3.5,2,Out,Jun-13,6,13,8.07E-07,2.72E-12
1001,8.05E-07,-3.02E-12,3.6,2,Out,Jun-13,6,13,8.05E-07,3.02E-12
1002,8.03E-07,-4.56E-12,3.7,2,Out,Jun-13,6,13,8.03E-07,4.56E-12
1003,8.02E-07,-3.89E-11,3.8,2,Out,Jun-13,6,13,8.02E-07,3.89E-11
1004,8.01E-07,-5.36E-11,3.9,2,Out,Jun-13,6,13,8.01E-07,5.36E-11
1005,8.00E-07,-3.48E-11,4,2,Out,Jun-13,6,13,8.00E-07,3.48E-11
1006,7.98E-07,-4.42E-12,4.1,2,Out,Jun-13,6,13,7.98E-07,4.42E-12
1007,7.97E-07,3.00E-14,4.2,2,Out,Jun-13,6,13,7.97E-07,3.00E-14
1008,7.96E-07,6.20E-13,4.3,2,Out,Jun-13,6,13,7.96E-07,6.20E-13
1009,7.94E-07,1.26E-12,4.4,2,Out,Jun-13,6,13,7.94E-07,1.26E-12
1010,7.94E-07,2.95E-11,4.5,2,Out,Jun-13,6,13,7.94E-07,2.95E-11
1011,7.93E-07,5.14E-11,4.6,2,Out,Jun-13,6,13,7.93E-07,5.14E-11
1012,7.92E-07,3.80E-11,4.7,2,Out,Jun-13,6,13,7.92E-07,3.80E-11
1013,7.92E-07,6.01E-12,4.8,2,Out,Jun-13,6,13,7.92E-07,6.01E-12
1014,7.92E-07,-3.68E-12,4.9,2,Out,Jun-13,6,13,7.92E-07,3.68E-12
1015,7.91E-07,-2.72E-12,5,2,Out,Jun-13,6,13,7.91E-07,2.72E-12
1016,-1.01E-09,3.36E-12,0,2.5,Out,Jun-13,6,13,1.01E-09,3.36E-12
1017,1.15E-06,-7.21E-12,0.1,2.5,Out,Jun-13,6,13,1.15E-06,7.21E-12
1018,2.13E-06,5.34E-11,0.2,2.5,Out,Jun-13,6,13,2.13E-06,5.34E-11
1019,2.93E-06,-4.95E-11,0.3,2.5,Out,Jun-13,6,13,2.93E-06,4.95E-11
1020,3.54E-06,-2.37E-11,0.4,2.5,Out,Jun-13,6,13,3.54E-06,2.37E-11
1021,3.93E-06,1.47E-12,0.5,2.5,Out,Jun-13,6,13,3.93E-06,1.47E-12
1022,4.11E-06,2.67E-12,0.6,2.5,Out,Jun-13,6,13,4.11E-06,2.67E-12
1023,4.16E-06,5.48E-11,0.7,2.5,Out,Jun-13,6,13,4.16E-06,5.48E-11
1024,4.14E-06,1.63E-11,0.8,2.5,Out,Jun-13,6,13,4.14E-06,1.63E-11
1025,4.08E-06,-1.25E-12,0.9,2.5,Out,Jun-13,6,13,4.08E-06,1.25E-12
1026,4.03E-06,-4.21E-12,1,2.5,Out,Jun-13,6,13,4.03E-06,4.21E-12
1027,3.97E-06,-5.40E-11,1.1,2.5,Out,Jun-13,6,13,3.97E-06,5.40E-11
1028,3.92E-06,-1.01E-11,1.2,2.5,Out,Jun-13,6,13,3.92E-06,1.01E-11
1029,3.87E-06,9.20E-13,1.3,2.5,Out,Jun-13,6,13,3.87E-06,9.20E-13
1030,3.83E-06,4.42E-12,1.4,2.5,Out,Jun-13,6,13,3.83E-06,4.42E-12
1031,3.80E-06,5.23E-11,1.5,2.5,Out,Jun-13,6,13,3.80E-06,5.23E-11
1032,3.76E-06,3.88E-12,1.6,2.5,Out,Jun-13,6,13,3.76E-06,3.88E-12
1033,3.74E-06,-2.59E-12,1.7,2.5,Out,Jun-13,6,13,3.74E-06,2.59E-12
1034,3.71E-06,-1.63E-11,1.8,2.5,Out,Jun-13,6,13,3.71E-06,1.63E-11
1035,3.68E-06,-5.05E-11,1.9,2.5,Out,Jun-13,6,13,3.68E-06,5.05E-11
1036,3.66E-06,-1.53E-12,2,2.5,Out,Jun-13,6,13,3.66E-06,1.53E-12
1037,3.64E-06,6.30E-13,2.1,2.5,Out,Jun-13,6,13,3.64E-06,6.30E-13
1038,3.63E-06,2.45E-11,2.2,2.5,Out,Jun-13,6,13,3.63E-06,2.45E-11
1039,3.61E-06,4.57E-11,2.3,2.5,Out,Jun-13,6,13,3.61E-06,4.57E-11
1040,3.60E-06,-7.40E-13,2.4,2.5,Out,Jun-13,6,13,3.60E-06,7.40E-13
1041,3.58E-06,-2.74E-12,2.5,2.5,Out,Jun-13,6,13,3.58E-06,2.74E-12
1042,3.57E-06,-3.71E-11,2.6,2.5,Out,Jun-13,6,13,3.57E-06,3.71E-11
1043,3.56E-06,-4.32E-11,2.7,2.5,Out,Jun-13,6,13,3.56E-06,4.32E-11
1044,3.55E-06,9.40E-13,2.8,2.5,Out,Jun-13,6,13,3.55E-06,9.40E-13
1045,3.54E-06,1.96E-12,2.9,2.5,Out,Jun-13,6,13,3.54E-06,1.96E-12
1046,3.53E-06,4.23E-11,3,2.5,Out,Jun-13,6,13,3.53E-06,4.23E-11
1047,3.53E-06,3.43E-11,3.1,2.5,Out,Jun-13,6,13,3.53E-06,3.43E-11
1048,3.52E-06,-1.70E-12,3.2,2.5,Out,Jun-13,6,13,3.52E-06,1.70E-12
1049,3.51E-06,-2.50E-12,3.3,2.5,Out,Jun-13,6,13,3.51E-06,2.50E-12
1050,3.50E-06,-4.86E-11,3.4,2.5,Out,Jun-13,6,13,3.50E-06,4.86E-11
1051,3.50E-06,-3.44E-11,3.5,2.5,Out,Jun-13,6,13,3.50E-06,3.44E-11
1052,3.49E-06,1.30E-13,3.6,2.5,Out,Jun-13,6,13,3.49E-06,1.30E-13
1053,3.48E-06,7.10E-13,3.7,2.5,Out,Jun-13,6,13,3.48E-06,7.10E-13
1054,3.48E-06,5.04E-11,3.8,2.5,Out,Jun-13,6,13,3.48E-06,5.04E-11
1055,3.47E-06,2.82E-11,3.9,2.5,Out,Jun-13,6,13,3.47E-06,2.82E-11
1056,3.47E-06,-2.41E-12,4,2.5,Out,Jun-13,6,13,3.47E-06,2.41E-12
1057,3.47E-06,-2.82E-12,4.1,2.5,Out,Jun-13,6,13,3.47E-06,2.82E-12
1058,3.46E-06,-5.41E-11,4.2,2.5,Out,Jun-13,6,13,3.46E-06,5.41E-11
1059,3.46E-06,-2.50E-11,4.3,2.5,Out,Jun-13,6,13,3.46E-06,2.50E-11
1060,3.45E-06,6.20E-13,4.4,2.5,Out,Jun-13,6,13,3.45E-06,6.20E-13
1061,3.45E-06,6.20E-13,4.5,2.5,Out,Jun-13,6,13,3.45E-06,6.20E-13
1062,3.45E-06,5.20E-11,4.6,2.5,Out,Jun-13,6,13,3.45E-06,5.20E-11
1063,3.44E-06,1.58E-11,4.7,2.5,Out,Jun-13,6,13,3.44E-06,1.58E-11
1064,3.44E-06,-2.50E-12,4.8,2.5,Out,Jun-13,6,13,3.44E-06,2.50E-12
1065,3.44E-06,-4.54E-12,4.9,2.5,Out,Jun-13,6,13,3.44E-06,4.54E-12
1066,3.44E-06,-5.43E-11,5,2.5,Out,Jun-13,6,13,3.44E-06,5.43E-11
1067,-1.16E-09,9.60E-13,0,3,Out,Jun-13,6,13,1.16E-09,9.60E-13
1068,1.91E-06,5.40E-13,0.1,3,Out,Jun-13,6,13,1.91E-06,5.40E-13
1069,3.67E-06,2.42E-12,0.2,3,Out,Jun-13,6,13,3.67E-06,2.42E-12
1070,5.28E-06,5.56E-12,0.3,3,Out,Jun-13,6,13,5.28E-06,5.56E-12
1071,6.75E-06,5.45E-11,0.4,3,Out,Jun-13,6,13,6.75E-06,5.45E-11
1072,8.06E-06,1.24E-11,0.5,3,Out,Jun-13,6,13,8.06E-06,1.24E-11
1073,9.20E-06,3.50E-13,0.6,3,Out,Jun-13,6,13,9.20E-06,3.50E-13
1074,1.02E-05,-9.20E-12,0.7,3,Out,Jun-13,6,13,1.02E-05,9.20E-12
1075,1.10E-05,-5.23E-11,0.8,3,Out,Jun-13,6,13,1.10E-05,5.23E-11
1076,1.14E-05,4.28E-11,0.9,3,Out,Jun-13,6,13,1.14E-05,4.28E-11
1077,1.18E-05,4.34E-12,1,3,Out,Jun-13,6,13,1.18E-05,4.34E-12
1078,1.21E-05,-9.80E-13,1.1,3,Out,Jun-13,6,13,1.21E-05,9.80E-13
1079,1.22E-05,-1.79E-12,1.2,3,Out,Jun-13,6,13,1.22E-05,1.79E-12
1080,1.23E-05,-1.96E-12,1.3,3,Out,Jun-13,6,13,1.23E-05,1.96E-12
1081,1.22E-05,-3.44E-11,1.4,3,Out,Jun-13,6,13,1.22E-05,3.44E-11
1082,1.21E-05,-5.41E-11,1.5,3,Out,Jun-13,6,13,1.21E-05,5.41E-11
1083,1.20E-05,-4.52E-11,1.6,3,Out,Jun-13,6,13,1.20E-05,4.52E-11
1084,1.19E-05,-1.85E-11,1.7,3,Out,Jun-13,6,13,1.19E-05,1.85E-11
1085,1.17E-05,-1.00E-13,1.8,3,Out,Jun-13,6,13,1.17E-05,1.00E-13
1086,1.16E-05,1.26E-12,1.9,3,Out,Jun-13,6,13,1.16E-05,1.26E-12
1087,1.15E-05,1.15E-12,2,3,Out,Jun-13,6,13,1.15E-05,1.15E-12
1088,1.14E-05,7.90E-13,2.1,3,Out,Jun-13,6,13,1.14E-05,7.90E-13
1089,1.13E-05,2.23E-11,2.2,3,Out,Jun-13,6,13,1.13E-05,2.23E-11
1090,1.12E-05,5.21E-11,2.3,3,Out,Jun-13,6,13,1.12E-05,5.21E-11
1091,1.11E-05,5.06E-11,2.4,3,Out,Jun-13,6,13,1.11E-05,5.06E-11
1092,1.11E-05,3.08E-11,2.5,3,Out,Jun-13,6,13,1.11E-05,3.08E-11
1093,1.10E-05,3.88E-12,2.6,3,Out,Jun-13,6,13,1.10E-05,3.88E-12
1094,1.09E-05,-2.66E-12,2.7,3,Out,Jun-13,6,13,1.09E-05,2.66E-12
1095,1.09E-05,-1.26E-12,2.8,3,Out,Jun-13,6,13,1.09E-05,1.26E-12
1096,1.08E-05,-2.02E-12,2.9,3,Out,Jun-13,6,13,1.08E-05,2.02E-12
1097,1.08E-05,-9.58E-12,3,3,Out,Jun-13,6,13,1.08E-05,9.58E-12
1098,1.07E-05,-4.21E-11,3.1,3,Out,Jun-13,6,13,1.07E-05,4.21E-11
1099,1.07E-05,-5.37E-11,3.2,3,Out,Jun-13,6,13,1.07E-05,5.37E-11
1100,1.06E-05,-4.19E-11,3.3,3,Out,Jun-13,6,13,1.06E-05,4.19E-11
1101,1.06E-05,-1.20E-11,3.4,3,Out,Jun-13,6,13,1.06E-05,1.20E-11
1102,1.06E-05,1.80E-13,3.5,3,Out,Jun-13,6,13,1.06E-05,1.80E-13
1103,1.05E-05,7.30E-13,3.6,3,Out,Jun-13,6,13,1.05E-05,7.30E-13
1104,1.05E-05,8.40E-13,3.7,3,Out,Jun-13,6,13,1.05E-05,8.40E-13
1105,1.05E-05,1.62E-12,3.8,3,Out,Jun-13,6,13,1.05E-05,1.62E-12
1106,1.05E-05,2.88E-11,3.9,3,Out,Jun-13,6,13,1.05E-05,2.88E-11
1107,1.04E-05,5.33E-11,4,3,Out,Jun-13,6,13,1.04E-05,5.33E-11
1108,1.04E-05,4.68E-11,4.1,3,Out,Jun-13,6,13,1.04E-05,4.68E-11
1109,1.04E-05,2.17E-11,4.2,3,Out,Jun-13,6,13,1.04E-05,2.17E-11
1110,1.04E-05,-8.30E-13,4.3,3,Out,Jun-13,6,13,1.04E-05,8.30E-13
1111,1.04E-05,-2.11E-12,4.4,3,Out,Jun-13,6,13,1.04E-05,2.11E-12
1112,1.03E-05,-2.53E-12,4.5,3,Out,Jun-13,6,13,1.03E-05,2.53E-12
1113,1.03E-05,-3.47E-12,4.6,3,Out,Jun-13,6,13,1.03E-05,3.47E-12
1114,1.03E-05,-1.72E-11,4.7,3,Out,Jun-13,6,13,1.03E-05,1.72E-11
1115,1.03E-05,-4.77E-11,4.8,3,Out,Jun-13,6,13,1.03E-05,4.77E-11
1116,1.03E-05,-5.21E-11,4.9,3,Out,Jun-13,6,13,1.03E-05,5.21E-11
1117,1.03E-05,-3.52E-11,5,3,Out,Jun-13,6,13,1.03E-05,3.52E-11
1118,7.62E-11,-8.79E-11,5,-2,sat,Jun-46,6,46,7.62E-11,8.79E-11
1119,9.86E-11,-6.60E-11,5,-1.93,sat,Jun-46,6,46,9.86E-11,6.60E-11
1120,9.33E-11,-6.49E-11,5,-1.86,sat,Jun-46,6,46,9.33E-11,6.49E-11
1121,8.61E-11,-6.18E-11,5,-1.79,sat,Jun-46,6,46,8.61E-11,6.18E-11
1122,9.78E-11,-6.10E-11,5,-1.72,sat,Jun-46,6,46,9.78E-11,6.10E-11
1123,6.23E-11,-9.24E-11,5,-1.65,sat,Jun-46,6,46,6.23E-11,9.24E-11
1124,5.20E-11,-5.36E-11,5,-1.58,sat,Jun-46,6,46,5.20E-11,5.36E-11
1125,5.77E-11,-9.19E-11,5,-1.51,sat,Jun-46,6,46,5.77E-11,9.19E-11
1126,5.77E-11,-7.65E-11,5,-1.44,sat,Jun-46,6,46,5.77E-11,7.65E-11
1127,4.88E-11,-4.95E-11,5,-1.37,sat,Jun-46,6,46,4.88E-11,4.95E-11
1128,5.37E-11,-9.49E-11,5,-1.3,sat,Jun-46,6,46,5.37E-11,9.49E-11
1129,5.39E-11,-6.23E-11,5,-1.23,sat,Jun-46,6,46,5.39E-11,6.23E-11
1130,4.60E-11,-4.63E-11,5,-1.16,sat,Jun-46,6,46,4.60E-11,4.63E-11
1131,4.17E-11,-1.22E-11,5,-1.09,sat,Jun-46,6,46,4.17E-11,1.22E-11
1132,3.85E-11,-1.20E-11,5,-1.02,sat,Jun-46,6,46,3.85E-11,1.20E-11
1133,4.56E-11,-4.44E-11,5,-0.95,sat,Jun-46,6,46,4.56E-11,4.44E-11
1134,3.76E-11,4.20E-13,5,-0.88,sat,Jun-46,6,46,3.76E-11,4.20E-13
1135,3.46E-11,-1.99E-11,5,-0.81,sat,Jun-46,6,46,3.46E-11,1.99E-11
1136,4.11E-11,-3.98E-11,5,-0.74,sat,Jun-46,6,46,4.11E-11,3.98E-11
1137,3.33E-11,8.41E-12,5,-0.67,sat,Jun-46,6,46,3.33E-11,8.41E-12
1138,3.13E-11,-2.09E-11,5,-0.6,sat,Jun-46,6,46,3.13E-11,2.09E-11
1139,3.73E-11,-3.82E-11,5,-0.53,sat,Jun-46,6,46,3.73E-11,3.82E-11
1140,3.10E-11,1.62E-11,5,-0.46,sat,Jun-46,6,46,3.10E-11,1.62E-11
1141,2.84E-11,-2.71E-11,5,-0.39,sat,Jun-46,6,46,2.84E-11,2.71E-11
1142,3.43E-11,-3.25E-11,5,-0.32,sat,Jun-46,6,46,3.43E-11,3.25E-11
1143,4.03E-11,-7.21E-11,5,-0.25,sat,Jun-46,6,46,4.03E-11,7.21E-11
1144,5.18E-11,-5.62E-11,5,-0.18,sat,Jun-46,6,46,5.18E-11,5.62E-11
1145,6.80E-11,-2.85E-11,5,-0.11,sat,Jun-46,6,46,6.80E-11,2.85E-11
1146,9.73E-11,-3.06E-11,5,-0.04,sat,Jun-46,6,46,9.73E-11,3.06E-11
1147,3.31E-10,2.58E-11,5,0.03,sat,Jun-46,6,46,3.31E-10,2.58E-11
1148,7.96E-10,-2.93E-11,5,0.1,sat,Jun-46,6,46,7.96E-10,2.93E-11
1149,1.21E-09,-7.71E-11,5,0.17,sat,Jun-46,6,46,1.21E-09,7.71E-11
1150,1.75E-09,-5.12E-11,5,0.24,sat,Jun-46,6,46,1.75E-09,5.12E-11
1151,2.28E-09,-2.44E-11,5,0.31,sat,Jun-46,6,46,2.28E-09,2.44E-11
1152,2.99E-09,-5.41E-12,5,0.38,sat,Jun-46,6,46,2.99E-09,5.41E-12
1153,3.76E-09,-7.52E-11,5,0.45,sat,Jun-46,6,46,3.76E-09,7.52E-11
1154,4.74E-09,-1.97E-11,5,0.52,sat,Jun-46,6,46,4.74E-09,1.97E-11
1155,6.05E-09,-1.80E-11,5,0.59,sat,Jun-46,6,46,6.05E-09,1.80E-11
1156,7.52E-09,3.00E-11,5,0.66,sat,Jun-46,6,46,7.52E-09,3.00E-11
1157,8.97E-09,1.96E-11,5,0.73,sat,Jun-46,6,46,8.97E-09,1.96E-11
1158,9.19E-09,-2.09E-11,5,0.8,sat,Jun-46,6,46,9.19E-09,2.09E-11
1159,1.18E-08,-1.82E-11,5,0.87,sat,Jun-46,6,46,1.18E-08,1.82E-11
1160,1.71E-08,-5.94E-11,5,0.94,sat,Jun-46,6,46,1.71E-08,5.94E-11
1161,2.32E-08,-1.90E-11,5,1.01,sat,Jun-46,6,46,2.32E-08,1.90E-11
1162,3.05E-08,-1.57E-11,5,1.08,sat,Jun-46,6,46,3.05E-08,1.57E-11
1163,3.99E-08,-7.06E-11,5,1.15,sat,Jun-46,6,46,3.99E-08,7.06E-11
1164,5.22E-08,-2.30E-13,5,1.22,sat,Jun-46,6,46,5.22E-08,2.30E-13
1165,6.71E-08,-5.52E-12,5,1.29,sat,Jun-46,6,46,6.71E-08,5.52E-12
1166,8.64E-08,-8.99E-12,5,1.36,sat,Jun-46,6,46,8.64E-08,8.99E-12
1167,1.11E-07,2.13E-11,5,1.43,sat,Jun-46,6,46,1.11E-07,2.13E-11
1168,1.41E-07,-1.35E-11,5,1.5,sat,Jun-46,6,46,1.41E-07,1.35E-11
1169,1.83E-07,-6.65E-11,5,1.57,sat,Jun-46,6,46,1.83E-07,6.65E-11
1170,2.34E-07,-1.02E-11,5,1.64,sat,Jun-46,6,46,2.34E-07,1.02E-11
1171,2.97E-07,3.52E-12,5,1.71,sat,Jun-46,6,46,2.97E-07,3.52E-12
1172,3.74E-07,1.49E-11,5,1.78,sat,Jun-46,6,46,3.74E-07,1.49E-11
1173,4.69E-07,-1.08E-11,5,1.85,sat,Jun-46,6,46,4.69E-07,1.08E-11
1174,5.81E-07,-6.30E-11,5,1.92,sat,Jun-46,6,46,5.81E-07,6.30E-11
1175,7.17E-07,-6.99E-12,5,1.99,sat,Jun-46,6,46,7.17E-07,6.99E-12
1176,8.77E-07,2.23E-11,5,2.06,sat,Jun-46,6,46,8.77E-07,2.23E-11
1177,1.04E-06,-7.32E-12,5,2.13,sat,Jun-46,6,46,1.04E-06,7.32E-12
1178,1.27E-06,-8.48E-12,5,2.2,sat,Jun-46,6,46,1.27E-06,8.48E-12
1179,1.54E-06,-6.16E-11,5,2.27,sat,Jun-46,6,46,1.54E-06,6.16E-11
1180,1.87E-06,-5.30E-12,5,2.34,sat,Jun-46,6,46,1.87E-06,5.30E-12
1181,2.24E-06,4.81E-11,5,2.41,sat,Jun-46,6,46,2.24E-06,4.81E-11
1182,2.68E-06,-5.78E-12,5,2.48,sat,Jun-46,6,46,2.68E-06,5.78E-12
1183,3.18E-06,-5.88E-11,5,2.55,sat,Jun-46,6,46,3.18E-06,5.88E-11
1184,3.77E-06,-3.08E-12,5,2.62,sat,Jun-46,6,46,3.77E-06,3.08E-12
1185,4.44E-06,5.05E-11,5,2.69,sat,Jun-46,6,46,4.44E-06,5.05E-11
1186,5.21E-06,-4.57E-12,5,2.76,sat,Jun-46,6,46,5.21E-06,4.57E-12
1187,6.08E-06,-5.68E-11,5,2.83,sat,Jun-46,6,46,6.08E-06,5.68E-11
1188,7.06E-06,-1.55E-12,5,2.9,sat,Jun-46,6,46,7.06E-06,1.55E-12
1189,8.15E-06,5.03E-11,5,2.97,sat,Jun-46,6,46,8.15E-06,5.03E-11
1190,9.36E-06,-4.34E-12,5,3.04,sat,Jun-46,6,46,9.36E-06,4.34E-12
1191,1.06E-05,1.03E-12,5,3.11,sat,Jun-46,6,46,1.06E-05,1.03E-12
1192,1.22E-05,4.65E-11,5,3.18,sat,Jun-46,6,46,1.22E-05,4.65E-11
1193,1.36E-05,-1.87E-12,5,3.25,sat,Jun-46,6,46,1.36E-05,1.87E-12
1194,1.54E-05,-5.51E-11,5,3.32,sat,Jun-46,6,46,1.54E-05,5.51E-11
1195,1.72E-05,1.90E-13,5,3.39,sat,Jun-46,6,46,1.72E-05,1.90E-13
1196,1.91E-05,2.44E-11,5,3.46,sat,Jun-46,6,46,1.91E-05,2.44E-11
1197,2.09E-05,-1.21E-12,5,3.53,sat,Jun-46,6,46,2.09E-05,1.21E-12
1198,2.32E-05,-5.32E-11,5,3.6,sat,Jun-46,6,46,2.32E-05,5.32E-11
1199,2.55E-05,1.19E-12,5,3.67,sat,Jun-46,6,46,2.55E-05,1.19E-12
1200,2.80E-05,1.03E-11,5,3.74,sat,Jun-46,6,46,2.80E-05,1.03E-11
1201,3.02E-05,-1.89E-12,5,3.81,sat,Jun-46,6,46,3.02E-05,1.89E-12
1202,3.30E-05,-4.90E-11,5,3.88,sat,Jun-46,6,46,3.30E-05,4.90E-11
1203,3.59E-05,2.20E-12,5,3.95,sat,Jun-46,6,46,3.59E-05,2.20E-12
1204,3.88E-05,4.43E-12,5,4.02,sat,Jun-46,6,46,3.88E-05,4.43E-12
1205,4.14E-05,-5.90E-13,5,4.09,sat,Jun-46,6,46,4.14E-05,5.90E-13
1206,4.47E-05,3.52E-12,5,4.16,sat,Jun-46,6,46,4.47E-05,3.52E-12
1207,4.76E-05,1.97E-12,5,4.23,sat,Jun-46,6,46,4.76E-05,1.97E-12
1208,5.07E-05,-1.24E-11,5,4.3,sat,Jun-46,6,46,5.07E-05,1.24E-11
1209,5.44E-05,4.33E-12,5,4.37,sat,Jun-46,6,46,5.44E-05,4.33E-12
1210,5.77E-05,2.40E-13,5,4.44,sat,Jun-46,6,46,5.77E-05,2.40E-13
1211,6.12E-05,-2.95E-11,5,4.51,sat,Jun-46,6,46,6.12E-05,2.95E-11
1212,6.53E-05,4.20E-12,5,4.58,sat,Jun-46,6,46,6.53E-05,4.20E-12
1213,6.89E-05,4.00E-14,5,4.65,sat,Jun-46,6,46,6.89E-05,4.00E-14
1214,7.27E-05,-4.58E-11,5,4.72,sat,Jun-46,6,46,7.27E-05,4.58E-11
1215,7.72E-05,7.25E-12,5,4.79,sat,Jun-46,6,46,7.72E-05,7.25E-12
1216,8.11E-05,6.90E-13,5,4.86,sat,Jun-46,6,46,8.11E-05,6.90E-13
1217,8.52E-05,4.09E-12,5,4.93,sat,Jun-46,6,46,8.52E-05,4.09E-12
1218,8.95E-05,2.06E-11,5,5,sat,Jun-46,6,46,8.95E-05,2.06E-11
1219,8.82E-05,5.08E-11,5,5,sat,Jun-46,6,46,8.82E-05,5.08E-11
1220,8.13E-05,-4.62E-11,5,4.93,sat,Jun-46,6,46,8.13E-05,4.62E-11
1221,7.45E-05,4.46E-12,5,4.86,sat,Jun-46,6,46,7.45E-05,4.46E-12
1222,6.83E-05,3.00E-14,5,4.79,sat,Jun-46,6,46,6.83E-05,3.00E-14
1223,6.26E-05,2.92E-12,5,4.72,sat,Jun-46,6,46,6.26E-05,2.92E-12
1224,5.75E-05,2.46E-11,5,4.65,sat,Jun-46,6,46,5.75E-05,2.46E-11
1225,5.26E-05,-9.80E-13,5,4.58,sat,Jun-46,6,46,5.26E-05,9.80E-13
1226,4.84E-05,3.05E-12,5,4.51,sat,Jun-46,6,46,4.84E-05,3.05E-12
1227,4.45E-05,4.55E-11,5,4.44,sat,Jun-46,6,46,4.45E-05,4.55E-11
1228,4.05E-05,-9.00E-13,5,4.37,sat,Jun-46,6,46,4.05E-05,9.00E-13
1229,3.73E-05,3.27E-12,5,4.3,sat,Jun-46,6,46,3.73E-05,3.27E-12
1230,3.43E-05,5.61E-11,5,4.23,sat,Jun-46,6,46,3.43E-05,5.61E-11
1231,3.10E-05,-1.80E-11,5,4.16,sat,Jun-46,6,46,3.10E-05,1.80E-11
1232,2.84E-05,-1.58E-11,5,4.09,sat,Jun-46,6,46,2.84E-05,1.58E-11
1233,2.55E-05,2.20E-12,5,4.02,sat,Jun-46,6,46,2.55E-05,2.20E-12
1234,2.28E-05,5.19E-11,5,3.95,sat,Jun-46,6,46,2.28E-05,5.19E-11
1235,2.03E-05,-9.90E-13,5,3.88,sat,Jun-46,6,46,2.03E-05,9.90E-13
1236,1.81E-05,-3.82E-11,5,3.81,sat,Jun-46,6,46,1.81E-05,3.82E-11
1237,1.60E-05,-4.21E-12,5,3.74,sat,Jun-46,6,46,1.60E-05,4.21E-12
1238,1.41E-05,2.69E-12,5,3.67,sat,Jun-46,6,46,1.41E-05,2.69E-12
